Date,Overnight_rate,Seven_day_rate,Overall_rate
2023-07,0.38302927900022,0.23621822033672074,0.34596724315075444
2023-08,0.24709218007566666,0.1621133428522651,0.2038440113233177
2023-09,0.3248623190149777,0.3241227025615293,0.3584010543922461
2023-10,0.3391552974515864,0.273656206394531,0.3025553934106467
2023-11,0.5184812987397495,0.22394514634487658,0.4279825319087774
2023-12,0.3395164628871895,0.2952109818579311,0.2840388974033228
2024-01,0.4297563569230698,0.16033763717460983,0.39259058626137827
2024-02,0.3803036712325302,0.28991124402438234,0.3721519297592444
2024-03,0.268743515127485,0.21177213201324638,0.26330006281222795
2024-04,0.13892294027025584,0.1604576787401174,0.13579396157414353
2024-05,0.365103732238001,0.1146702433322716,0.2976562861857321
2024-06,0.6933788163814474,0.31124512753096095,0.49167347951411466
